Realm,Character,Img,Name,Tier,Type,Trget,Formula,Multiplier,Element,Time,Effects,Counter,Auto Target,Points,Soulbreak Bonus
FFT,Marche,,Saintly Combo,AOSB,PHY,Single enemy,Physical,19.00,Holy,2.5,"Twenty single attacks (0.55 each), followed by one single attack (8.00) capped at 99999",N,Lowest HP% enemy,750,ATK +10
FFT,Marche,,First Aid (FFT),Glint,NAT,All allies,,,,0.01,"Restores 2000 HP, removes negative effects",N,All allies,250,ATK +10
FFT,Montblanc,,Magick Counter,Default,NAT,Self,,,,2.5,Grants Magical Blink 1,N,Self,500,
FFT,Montblanc,,Black Combo,BSB,BLK,Single enemy,Magical,16.70,"Fire, Ice, Lightning",2.5,"Ten single attacks (1.67 each), DEF and MAG +30% to all allies for 25 seconds, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,MAG +10
FFT,Montblanc,,Sidekick,SSB,NAT,All allies,,,,2.5,"Grants Haste, MAG and MND +30% for 25 seconds",N,All allies,500,MAG +10
FFT,Montblanc,,Trinity Combo,USB,BLK,Single enemy,Magical,16.80,"Fire, Ice, Lightning",2.5,"Ten single attacks (1.68 each), ATK, DEF, MAG, RES and MND -30% for 25 seconds, grants Protect and Shell to all allies",N,Lowest HP% enemy,500,MAG +10
FFT,Alma,,Gentle Chant,Default,WHT,Single ally,Magical,1.50,-,2.5,"Restores HP (45), damages undeads, MND +20% to the user for 25 seconds",N,Lowest HP% ally,500,
FFT,Alma,,Sacred Barrier,USB,WHT,All allies,,,,2.5,"Grants Haste, Protect, Shell, High Regen, Astra and Reraise: 40%",N,All allies,500,MND +10
FFT,Alma,,Wisdom of Orbonne,BSB,WHT,All allies,,,,2.5,"Restores HP (85), grants Magical Blink 1, grants Haste and Burst Mode to the user",N,All allies,500,MND +10
FFT,Alma,,Cleric's Prayer,SSB,WHT,All allies,,,,2.5,Grants Minor Resist Holy and HP Stock (3000),N,All allies,500,MND +10
FFT,Alma,,Angelic Vessel,USB,WHT,All allies,,,,0.01,"Restores HP (85), grants Dark Stoneskin: 100% and HP Stock (2000)",N,All allies,500,MND +10
FFT,Alma,,Divine Awakening,AASB,WHT,All allies,,,,0.01,"Grants HP Stock (6000), Regenga, Protect, Shell, Haste, Reraise: 40% and 75% Damage Reduction Barrier 1, grants Awoken Love Mode to the user",N,All allies,500,MND +10
FFT,Alma,,Azure Radiance,USB,WHT,All allies,,,,0.01,"Restores HP (85), grants 50% Damage Reduction Barrier 2 and High Quick Cast 2",N,All allies,500,MND +10
FFT,Orran,,Stop (FFT),Default,NAT,All enemies,,,,2.5,Causes Stop (70%),N,All enemies,500,
FFT,Orran,,Celestial Stasis,USB,NAT,All allies,,,,2.5,"Grants Magical Blink 1 and Instant Cast 1, ATK, DEF, MAG and RES -70% to all enemies for 8 seconds",N,All allies,500,MND +10
FFT,Orran,,Record of Truth,BSB,NAT,All allies,,,,2.5,"ATK and RES +30% for 25 seconds, grants Critical Damage +50%, grants Haste and Burst Mode to the user",N,All allies,500,MND +10
Type-0,Ace,,Avoidance,Default,NAT,Self,,,,2.5,Grants Physical Blink 1,N,Self,500,
Type-0,Ace,,Jackpot Triad,USB,BLK,Single enemy,Magical,17.00,"Fire, NE",2.5,"Ten single attacks (1.70 each), grants Attach Fire to the user, grants Ace Follow-Up and EX: Attack Hand to the user for 15 seconds",N,Lowest HP% enemy,500,MAG +10
Type-0,Ace,,Firaga RF,BSB,BLK,Single enemy,Magical,15.04,"Fire, NE",0.01,"Eight single attacks (1.88 each), grants Physical Blink 1 to all allies, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,MAG +10
Type-0,Ace,,Jackpot Shot,SSB,BLK,Single enemy,Magical,17.82,-,2.5,"Six single attacks (2.97 each), restores HP to all allies for 40% of their maximum HP",N,Lowest HP% enemy,500,MAG +10
Type-0,Ace,,Mega Burst,OSB,BLK,Single enemy,Magical,37.20,"Fire, NE",2.5,"One single attack (37.20) capped at 99999, 42.80 multiplier if the user is in the front row",N,Lowest HP% enemy,500,MAG +10
Type-0,Ace,,Monolith Beam,AOSB,BLK,Single enemy,Magical,62.90,Fire,2.5,"Twenty single attacks (1.82 each), followed by one single attack (26.50) capped at 99999",N,Lowest HP% enemy,750,MAG +10
Type-0,Ace,,Firaga BOM,USB,BLK,Single enemy,Magical,17.00,"Fire, NE",2.5,"Ten single attacks (1.70 each), grants Attach Fire, Black Magic +30% Boost and Top Card to the user",N,Lowest HP% enemy,500,MAG +10
Type-0,Ace,,Cut Cards,Glint,NAT,Self,,,,0.01,"Grants Attach Fire Stacking, Attach Fire and High Quick Cast 2",N,Self,250,MAG +10
Type-0,Ace,,Firaga SHG,BSB,BLK,Single enemy,Magical,14.00,"Fire, NE",2.5,"Eight single attack (1.75), 2.02 mult. if the user is in the front row, ATK and MAG +30% to all allies for 25 seconds, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,MAG +10
Type-0,Ace,,Beginning of the End,CSB,NAT,All allies,,,,2.5,"Activates Type-0 Chain (max 150, field +50%), grants Haste, ATK and MAG +30% for 25 seconds",N,All allies,500,MAG +10
Type-0,Ace,,Wild Card,AASB,BLK,Single enemy,Magical,22.50,"Fire, NE",2.5,"Fifteen single attacks (1.50 each), grants Attach Fire, Awoken Fire, Damage Cap +10000 and Blind Stud Follow-Up to the user",N,Lowest HP% enemy,500,MAG +10
Type-0,Ace,,Support Deck,Glint+,NAT,Self,,,,0.01,"Grants Attach Fire Stacking, Attach Fire and Instant Cast 1",N,Self,0,MAG +10
Type-0,Deuce,,Crescendo,Default,NAT,Self,,,,2.5,MAG +30% for 25 seconds,N,Self,500,
Type-0,Deuce,,Hymn of Healing,USB,WHT,All allies,,,,0.01,"Restores HP (85), removes KO (40% HP), grants Stoneskin: 30%",N,All allies,500,MND +10
Type-0,Deuce,,Concerto,BSB,WHT,All allies,,,,2.5,"Restores HP (55), ATK and MAG +30% for 25 seconds, grants Haste and Burst Mode to the user",N,All allies,500,MND +10
Type-0,Deuce,,Prelude,SSB,NAT,All allies,,,,2.5,"Grants Last Stand, Magical Blink 1 and High Regen",N,All allies,500,MND +10
Type-0,Deuce,,Concerto ff,USB,WHT,All allies,,,,0.01,"Restores HP (85), RES +100% for 25 seconds, grants Last Stand",N,All allies,500,MND +10
Type-0,Deuce,,Vivace,USB,WHT,All allies,,,,0.01,"Restores HP (85), grants High Regen and High Quick Cast 2 to all allies, grants Cure Melody Follow-Up to the user",N,All allies,500,MND +10
Type-0,Deuce,,All in Harmony,AASB,WHT,All allies,,,,0.01,"Restores HP (105), removes KO (100%), grants Last Stand and Haste, grants Awoken Protection Melody to the user",N,All allies,500,MND +10
Type-0,Deuce,,Con Brio,Glint+,NAT,All allies,,,,0.01,"Grants Protect, Shell and Haste",N,All allies,0,MND +10
Type-0,Nine,,Jump (Type-0),Default,PHY,Single enemy,Physical,1.50,-,2.5,One single ranged jump attack (1.50),N,Lowest HP% enemy,500,
Type-0,Nine,,Class Zero Basher-in-Chief,BSB,PHY,Single enemy,Physical,6.64,"Wind, NE",2.5,"Eight single ranged jump attacks (0.83 each), grants Haste, Attach Wind and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Nine,,White Knight,SSB,NAT,All allies,,,,2.5,"DEF +100% for 25 seconds, grants Protect and Shell",N,All allies,500,ATK +10
Type-0,Nine,,Whirling Lance,USB,PHY,Single enemy,Physical,7.10,"Wind, NE",2.5,"Ten single ranged jump attacks (0.71 each), Imperil Wind 20% for 25 seconds, grants ATK and DEF +30% and Wild Lance Follow-Up to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Machina,,Dual Wield,Default,PHY,Single enemy,Physical,1.50,-,2.5,Two single attacks (0.75 each),N,Lowest HP% enemy,500,
Type-0,Machina,,Awakening,USB,PHY,Single enemy,Physical,7.10,"Earth, Dark",2.5,"Ten single attacks (0.71 each), grants Attach Earth, Assault Mode and Dual Blink 2 to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Machina,,Cyclone Drive,BSB,PHY,Single enemy,Physical,6.64,"Earth, Dark",2.5,"Eight single attacks (0.83 each), grants Stoneskin: 30% to all allies, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Machina,,Slayer of Fear,SSB,NAT,All allies,,,,2.5,"RES +100% for 25 seconds, grants Haste and Critical Damage +50%",N,All allies,500,ATK +10
Type-0,Machina,,Stunning Slash,OSB,PHY,Single enemy,Physical,10.50,"Earth, Dark",2.5,One single attack (10.50~14.50 scaling with Spellblade abilities used) capped at 99999,N,Lowest HP% enemy,500,ATK +10
Type-0,Machina,,Grand Blow,AASB,PHY,Single enemy,Physical,9.00,"Earth, Dark, NE",2.5,"Fifteen single attacks (0.60 each), grants Attach Earth, Awoken Earth, Damage Cap +10000, Grand Blow Follow-Up, Fear Mode and Overflow Earth Radiant Shield: 75% to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Machina,,Grand Cascade,AOSB,PHY,Single enemy,Physical,24.00,"Earth, Dark",2.5,Three single attacks (8.00 each) capped at 99999,N,Lowest HP% enemy,750,ATK +10
Type-0,Machina,,Stone Crash,Glint+,PHY,Single enemy,Physical,3.12,"Earth, NE",0.01,"Six single attacks (0.52 each), grants Attach Earth Stacking and Attach Earth to the user",N,Lowest HP% enemy,0,ATK +10
Type-0,Machina,,Earth's Power,CSB,NAT,All allies,,,,2.5,"Activates Earth Chain (max 150, field +50%), ATK +50% for 25 seconds",N,All allies,500,ATK +10
Type-0,Rem,,Siphon (Type-0),Default,NAT,Self,,,,2.5,Smart ether 1,N,Self,500,
Type-0,Rem,,Manalchemy,USB,WHT,Single enemy,Magical,18.00,"Holy, Dark",2.5,"Ten single attacks (1.80 each), grants Attach Holy, EX: Dominion and High Quick Cast 1 to the user",N,Lowest HP% enemy,500,MND +10
Type-0,Rem,,Siphon Delta,BSB,WHT,All enemies,Magical,13.44,"Holy, Dark",2.5,"Eight group attacks (1.68 each), smart ether 1 to the user, grants Haste, Attach Holy and Burst Mode to the user",N,All enemies,500,MND +10
Type-0,Rem,,Undying Wish,SSB,NAT,All allies,,,,2.5,Grants Last Stand and Reraise: 40%,N,All allies,500,MND +10
Type-0,Rem,,Cleansing Flame,OSB,WHT,Single enemy,Magical,39.06,"Holy, Fire",2.5,"One single attack (39.06) capped at 99999, 44.94 multiplier if exploiting elemental weakness",N,Lowest HP% enemy,500,MND +10
Type-0,Rem,,Live Another Day,USB,NAT,All allies,,,,0.01,"Grants Haste, Shell, Astra and Reraise: 40%",N,All allies,500,MND +10
Type-0,Rem,,Seraphim Strike,AASB,WHT,Single enemy,Magical,24.00,"Holy, Dark, NE",2.5,"Fifteen single attacks (1.60 each), grants Attach Holy, Awoken Holy, Damage Cap +10000, High Quick Cast 1 and Holy High Quick Cycle to the user",N,Lowest HP% enemy,500,MND +10
Type-0,Rem,,Saintly Dagger Toss,AOSB,WHT,Single enemy,Magical,66.20,"Holy, Dark",2.5,"Twenty single attacks (1.91 each), followed by one single attack (28.00) capped at 99999",N,Lowest HP% enemy,750,MND +10
Type-0,Rem,,Saintly Aura,Glint,NAT,Self,,,,0.01,"Grants Attach Holy Stacking, Attach Holy and Soul Break Gauge +250",N,Self,250,MND +10
Type-0,Queen,,Balestra Lunge,Default,PHY,Single enemy,Physical,9.00,-,2.5,"One single attack (9.00), ignores DEF",N,Lowest HP% enemy,500,
Type-0,Queen,,Divine Judgment Blade,USB,PHY,Single enemy,Physical,7.10,"Lightning, Dark",2.5,"Ten single attacks (0.71 each), ATK and DEF +30% to the user for 25 seconds, grants Attach Lightning and Spellblade Quick Cast: Alternative to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Queen,,Mana Sphere,BSB,PHY,Single enemy,Physical,6.64,"Lightning, Dark",2.5,"Eight single ranged attacks (0.83 each), grants Critical Chance 50% to all allies, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Queen,,Magic Martyr,SSB,PHY,Single enemy,Physical,6.18,"Lightning, Dark",0.01,"Six single attacks (1.03 each), removes negative effects to all allies",N,Lowest HP% enemy,500,ATK +10
Type-0,Queen,,Gate of Destiny,OSB,PHY,Single enemy,Physical,11.16,"Lightning, Dark",2.5,"One single attack (11.16) capped at 99999, 12.84 multiplier if exploiting elemental weakness",N,Lowest HP% enemy,500,ATK +10
Type-0,Queen,,Fiendish Judgment,AASB,PHY,Single enemy,Physical,9.00,"Lightning, Dark, NE",2.5,"Fifteen single attacks (0.60 each), grants Attach Lightning, Awoken Lightning, Damage Cap +10000, Merciless Oracle Mode and Merciless Oracle 0 to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Queen,,Fiendish Impulse,Glint+,NAT,Self,,,,0.01,"Grants Attach Lightning Stacking, Attach Lightning and Instant Cast 1 to the user",N,Self,0,ATK +10
Type-0,Queen,,Mana Rush,AOSB,PHY,Single enemy,Physical,19.00,Lightning,2.5,"Twenty single attacks (0.55 each), followed by one single attack (8.00) capped at 99999",N,Lowest HP% enemy,750,ATK +10
Type-0,King,,Iron Will,Default,NAT,Self,,,,2.5,DEF +50% for 25 seconds,N,Self,500,
Type-0,King,,Endless Waltz,USB,PHY,Single enemy,Physical,6.96,"Lightning, NE",2.5,"Twelve single ranged attacks (0.58 each), ATK and DEF +30% to the user for 25 seconds, grants Attach Lightning and Machinist Double to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,King,,Magazine Blast,BSB,PHY,Single enemy,Physical,6.36,"Lightning, Fire",2.5,"Twelve single ranged attacks (0.53 each), grants Haste, Attach Lightning and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,King,,Trigger Finger,SSB,PHY,All enemies,Physical,5.22,"Lightning, NE",0.01,"Six group ranged attacks (0.87 each), causes Imperil Lightning 20% for 25 seconds",N,All enemies,500,ATK +10
Type-0,Cinque,,Cheerleader,Default,NAT,Self,,,,2.5,ATK +35% for 25 seconds,N,Self,500,
Type-0,Cinque,,Whirling Mace,USB,PHY,Single enemy,Physical,7.10,"Earth, Wind",2.5,"Ten single attacks (0.71 each), grants Attach Earth, Heavy Rank Boost and Heavy Charge Booster to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Cinque,,Gaia Pulse,BSB,PHY,All enemies,Physical,5.76,"Earth, NE",2.5,"Six group ranged attacks (0.96 each), grants Haste, Attach Earth and Burst Mode to the user",N,All enemies,500,ATK +10
Type-0,Cinque,,Earthquake (Type-0),SSB,PHY,All enemies,Physical,6.66,"Earth, Wind",2.5,"Six group attacks (1.11 each), ATK, DEF, MAG, RES and MND -30% for 25 seconds",N,All enemies,500,ATK +10
Type-0,Cinque,,Mace Cyclone,AASB,PHY,Single enemy,Physical,9.00,"Earth, Wind, NE",2.5,"Fifteen single attacks (0.60 each), causes DEF, RES and MND -50%, grants Attach Earth, Awoken Heavy and Damage Cap +20000 to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Cinque,,Cheerleader Swing,AOSB,PHY,Single enemy,Physical,19.00,Earth,2.5,"Twenty single attacks (0.55 each), followed by one single attack (8.00) capped at 99999",N,Lowest HP% enemy,750,ATK +10
Type-0,Cinque,,Full Swing Now!,Glint+,PHY,Single enemy,Physical,5.70,Earth,0.01,"One single attack (2.50/3.25/5.70) capped at 99999 at Heavy Charge 0/1/2, grants Attach Earth Stacking and Attach Earth",N,Lowest HP% enemy,0,ATK +10
Type-0,Seven,,Ice Bind,Default,BLK,Single enemy,Magical,2.00,Ice,2.5,"One single attack (2.00), causes Stun (30%)",N,Lowest HP% enemy,500,
Type-0,Seven,,Elementalash,USB,BLK,Single enemy,Magical,17.00,"Ice, NE",2.5,"Ten single attacks (1.70 each), ATK, MAG and RES -50% for 25 seconds, causes Imperil Ice 20% for 25 seconds",N,Lowest HP% enemy,500,MAG +10
Type-0,Seven,,Diving Strike,BSB,BLK,Single enemy,Magical,15.04,"Ice, NE",2.5,"Eight single attacks (1.88 each), ATK, DEF, MAG and RES -40% for 25 seconds, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,MAG +10
Type-0,Sice,,Moxie,Default,PHY,Single enemy,Physical,1.50,-,2.5,"One single attack (1.50), heals the user for 25% of the damage dealt",N,Lowest HP% enemy,500,
Type-0,Sice,,Dark Nebula,USB,PHY,Single enemy,Physical,7.10,"Dark, NE",2.5,"Ten single attacks (0.71 each), grants Attach Dark, Culling Scythe Finisher and Malice Mode 0 to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Sice,,Black Hole (Type-0),BSB,PHY,Single enemy,Physical,6.64,"Dark, NE",2.5,"Eight single attacks (0.83 each), ATK and MND +30% to all allies for 25 seconds, grants Haste and Doom: 30 to all allies, grants Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Jack,,Ninja Slice,Default,PHY,Single enemy,Physical,1.50,-,2.5,"One single attack (1.50), 20% additional critical chance",N,Lowest HP% enemy,500,
Type-0,Jack,,Deliverance,USB,PHY,Single enemy,Physical,7.10,"Fire, NE",2.5,"Ten single attacks (0.71 each), damages the user for 99% max HP, grants Stoneskin: 100%, Attach Fire and EX: Crimson Flash to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Jack,,Lightning Flash,BSB,PHY,Single enemy,Physical,6.64,"Fire, NE",2.5,"Eight single attacks (0.83 each), causes Imperil Fire 20% for 25 seconds, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Eight,,Backfist Blow,Default,PHY,Single enemy,Physical,9.00,-,2.5,"One single attack (9.00), ignores DEF",N,Lowest HP% enemy,500,
Type-0,Eight,,Icebound Stance,USB,PHY,Single enemy,Physical,6.30,"Ice, NE",0.01,"Ten single attacks (0.63 each), grants Last Stand to all allies, grants Attach Ice and Shard Smasher Follow-Up to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Eight,,Glacial Phantasm,BSB,PHY,Single enemy,Physical,5.20,"Ice, NE",0.01,"Eight single attacks (0.65 each), causes Imperil Ice 20% for 25 seconds, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Eight,,Raging Icebound Special,AASB,PHY,Single enemy,Physical,9.00,"Ice, NE",2.5,"Fifteen single attacks (0.60 each), grants Attach Ice, Awoken Monk, Damage Cap +10000, Physical Blink 3 and Righteous Fist Mode to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Eight,,Iceburst Combo,AOSB,PHY,Single enemy,Physical,24.00,Ice,2.5,Three single attacks (8.00 each) capped at 99999,N,Lowest HP% enemy,750,ATK +10
Type-0,Eight,,Ice Formation,Glint,NAT,Self,,,,0.01,"Grants Attach Ice Stacking, Attach Ice and Instant Cast 1",N,Self,250,ATK +10
Type-0,Cater,,Charged Shot,Default,PHY,Single enemy,Physical,9.00,-,2.5,"One single ranged attack (9.00), ignores DEF",N,Lowest HP% enemy,500,
Type-0,Cater,,Triple Charged Shot,USB,PHY,Single enemy,Physical,7.00,"Fire, Ice, Lightning",2.5,"Ten single ranged attacks (0.70 each), grants Machinist +30% Boost, Quick Cast and Debuff Shot Follow-Up to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Cater,,Trine Shot,Glint,PHY,Random enemies,Physical,2.94,"Fire, Ice, Lightning",0.01,"Six random ranged attacks (0.49 each), ATK and MAG -40% for 15 seconds",N,Random enemies,250,ATK +10
Type-0,Trey,,Ice Shot,Default,PHY,Single enemy,Physical,9.00,Ice,2.5,"One single ranged attack (9.00), ignores DEF",N,Lowest HP% enemy,500,
Type-0,Trey,,Dynamite Arrow,AASB,PHY,Single enemy,Physical,9.00,"Fire, Ice, Water, NE",2.5,"Fifteen single ranged attacks (0.60 each), grants Extended 100% Critical, Awoken Sharpshooter, Damage Cap +10000 and Concentrate (Type-0) Follow-Up to the user",N,Lowest HP% enemy,500,ATK +10
Type-0,Trey,,Firewall,USB,PHY,Single enemy,Physical,6.90,"Fire, Ice, Water, NE",2.5,"Ten single ranged attacks (0.69 each), grants Medium Buff Fire, Medium Buff Ice, Medium Buff Water, Quick Cast and EX: Hawkeye Mode to the user",N,Lowest HP% enemy,500,ATK +10
KH,Sora,,Vortex,Default,PHY,All enemies,Physical,1.10,-,2.5,One group attack (1.10),N,All enemies,500,
KH,Sora,,Ragnarok,AOSB,PHY,Single enemy,Physical,24.00,"Fire, Lightning, Ice",2.5,Three single ranged attacks (8.00 each) capped at 99999,N,Lowest HP% enemy,750,ATK +10
KH,Sora,,Strike Raid,USB,PHY,Single enemy,Physical,7.00,"Fire, Lightning, Ice",2.5,"Ten single ranged attacks (0.70 each), grants 50% Critical and EX: Connected Hearts to the user",N,Lowest HP% enemy,500,ATK +10
KH,Sora,,Ars Arcanum,BSB,PHY,Single enemy,Physical,6.56,"Fire, Lightning, Ice",2.5,"Eight single attacks (0.82 each), ATK and DEF +30% to the user for 25 seconds, grants Haste and Burst Mode to the user",N,Lowest HP% enemy,500,ATK +10
KH,Sora,,Valor Form,Glint,NAT,Self,,,,0.01,"Grant Attach Fire Stacking, Attach Fire and High Quick Cast 2",N,Self,250,ATK +10
KH,Sora,,Wisdom Form,Glint,NAT,Self,,,,0.01,"Grant Attach Ice Stacking, Attach Ice and High Quick Cast 2",N,Self,250,ATK +10
KH,Sora,,Master Form,Glint,NAT,Self,,,,0.01,"Grant Attach Lightning Stacking, Attach Lightning and High Quick Cast 2",N,Self,250,ATK +10
KH,Sora,,Master Hearts,AASB,PHY,Single enemy,Physical,9.00,"Fire, Lightning, Ice, NE",2.5,"Fifteen single ranged attacks (0.60 each), grants Awoken Spellblade, Damage Cap +10000, Major Buff Fire, Major Buff Lightning, Major Buff Ice and Blitz Follow-Up to the user",N,Lowest HP% enemy,500,ATK +10
KH,Riku,,Vertical Strike,Default,PHY,Single enemy,Physical,1.50,-,2.5,Three single attacks (0.50 each),N,Lowest HP% enemy,500,
KH,Riku,,Aura of Darkness,AOSB,PHY,Single enemy,Physical,24.00,Dark,2.5,Three single attacks (8.00 each) capped at 99999,N,Lowest HP% enemy,750,ATK +10
KH,Riku,,Dark Firaga,USB,PHY,Single enemy,Physical,7.10,"Dark, NE",2.5,"Ten single ranged attacks (0.71 each), grants Attach Dark, Aura of Darkness and Darkhand Scourge Follow-Up to the user",N,Lowest HP% enemy,500,ATK +10
